field,m,angle,distance,relerr_offset,relerr_abs,mag
phis_m,10,5.235988,3.162278e-12,1.031136e+59,1.031136e+59,4.680915e+00
phis_m,10,5.235988,5.623413e-12,1.055967e+59,1.055967e+59,4.570841e+00
phis_m,10,5.235988,1.000000e-11,1.082024e+59,1.082024e+59,4.460767e+00
phis_m,10,5.235988,1.778279e-11,1.109400e+59,1.109400e+59,4.350694e+00
phis_m,10,5.235988,3.162278e-11,1.138196e+59,1.138196e+59,4.240620e+00
phis_m,10,5.235988,5.623413e-11,1.168528e+59,1.168528e+59,4.130547e+00
phis_m,10,5.235988,1.000000e-10,1.200520e+59,1.200520e+59,4.020473e+00
phis_m,10,5.235988,1.778279e-10,1.234313e+59,1.234313e+59,3.910399e+00
phis_m,10,5.235988,3.162278e-10,1.270064e+59,1.270064e+59,3.800326e+00
phis_m,10,5.235988,5.623413e-10,1.307948e+59,1.307948e+59,3.690252e+00
phis_m,10,5.235988,1.000000e-09,1.348161e+59,1.348161e+59,3.580178e+00
phis_m,10,5.235988,1.778279e-09,1.390926e+59,1.390926e+59,3.470105e+00
phis_m,10,5.235988,3.162278e-09,1.436492e+59,1.436492e+59,3.360031e+00
phis_m,10,5.235988,5.623413e-09,1.485145e+59,1.485145e+59,3.249958e+00
phis_m,10,5.235988,1.000000e-08,1.537209e+59,1.537209e+59,3.139884e+00
phis_m,10,5.235988,1.778279e-08,1.593056e+59,1.593056e+59,3.029810e+00
phis_m,10,5.235988,3.162278e-08,8.342499e-03,8.342499e-03,2.919737e+00
phis_m,10,5.235988,5.623413e-08,6.920685e-03,6.920685e-03,2.809663e+00
phis_m,10,5.235988,1.000000e-07,1.119959e-03,1.119959e-03,2.699590e+00
phis_m,10,5.235988,1.778279e-07,7.297416e-04,7.297416e-04,2.589516e+00
phis_m,10,5.235988,3.162278e-07,2.431303e-04,2.431303e-04,2.479442e+00
phis_m,10,5.235988,5.623413e-07,1.767464e-05,1.767464e-05,2.369369e+00
phis_m,10,5.235988,1.000000e-06,5.321033e-06,5.321033e-06,2.259295e+00
phis_m,10,5.235988,1.778279e-06,1.331521e-06,1.331521e-06,2.149221e+00
phis_m,10,5.235988,3.162278e-06,1.540009e-07,1.540009e-07,2.039148e+00
phis_m,10,5.235988,5.623413e-06,5.385963e-07,5.385963e-07,1.929074e+00
phis_m,10,5.235988,1.000000e-05,1.726399e-07,1.726399e-07,1.819000e+00
phis_m,10,5.235988,1.778279e-05,7.677566e-08,7.677566e-08,1.708926e+00
phis_m,10,5.235988,3.162278e-05,3.502787e-08,3.502787e-08,1.598852e+00
phis_m,10,5.235988,5.623413e-05,9.495315e-09,9.495315e-09,1.488778e+00
phis_m,10,5.235988,1.000000e-04,4.220606e-09,4.220605e-09,1.378703e+00
phis_m,10,5.235988,1.778279e-04,1.524974e-09,1.524975e-09,1.268627e+00
phis_m,10,5.235988,3.162278e-04,6.196301e-10,6.196303e-10,1.158551e+00
phis_m,10,5.235988,5.623413e-04,1.987987e-10,1.987987e-10,1.048476e+00
phis_m,10,5.235988,1.000000e-03,3.426295e-11,3.426292e-11,9.384061e-01
phis_m,10,5.235988,1.778279e-03,1.189353e-11,1.189368e-11,8.283545e-01
phis_m,10,5.235988,3.162278e-03,4.950531e-12,4.950570e-12,7.183612e-01
phis_m,10,5.235988,5.623413e-03,3.651509e-12,3.650852e-12,6.085371e-01
phis_m,10,5.235988,1.000000e-02,2.330428e-13,2.332909e-13,4.991770e-01
phis_m,10,5.235988,1.778279e-02,8.851043e-13,8.854211e-13,3.910288e-01
phis_m,10,5.235988,3.162278e-02,3.508140e-14,3.494921e-14,2.858699e-01
phis_m,10,5.235988,5.623413e-02,1.012623e-13,9.990381e-14,1.875297e-01
phis_m,10,5.235988,1.000000e-01,1.377196e-14,1.717979e-14,1.030219e-01
phis_m,10,5.235988,1.778279e-01,7.256483e-14,5.343639e-14,4.184427e-02
phis_m,10,5.235988,3.162278e-01,2.619588e-14,2.979111e-13,9.930977e-03
phis_m,10,5.235988,5.623413e-01,2.648814e-11,6.184261e-11,8.253365e-04
phis_m,10,5.235988,1.000000e+00,1.030407e-06,9.948705e-07,4.169170e-06
phis_m,10,5.759587,1.000000e-12,9.647555e+58,9.647555e+58,5.002986e+00
phis_m,10,5.759587,1.778279e-12,9.864591e+58,9.864591e+58,4.892912e+00
phis_m,10,5.759587,3.162278e-12,1.009162e+59,1.009162e+59,4.782839e+00
phis_m,10,5.759587,5.623413e-12,1.032934e+59,1.032934e+59,4.672765e+00
phis_m,10,5.759587,1.000000e-11,1.057853e+59,1.057853e+59,4.562692e+00
phis_m,10,5.759587,1.778279e-11,1.084005e+59,1.084005e+59,4.452618e+00
phis_m,10,5.759587,3.162278e-11,1.111482e+59,1.111482e+59,4.342544e+00
phis_m,10,5.759587,5.623413e-11,1.140388e+59,1.140388e+59,4.232471e+00
phis_m,10,5.759587,1.000000e-10,1.170838e+59,1.170838e+59,4.122397e+00
phis_m,10,5.759587,1.778279e-10,1.202958e+59,1.202958e+59,4.012324e+00
phis_m,10,5.759587,3.162278e-10,1.236891e+59,1.236891e+59,3.902250e+00
phis_m,10,5.759587,5.623413e-10,1.272794e+59,1.272794e+59,3.792176e+00
phis_m,10,5.759587,1.000000e-09,1.310843e+59,1.310843e+59,3.682103e+00
phis_m,10,5.759587,1.778279e-09,1.351237e+59,1.351237e+59,3.572029e+00
phis_m,10,5.759587,3.162278e-09,1.394200e+59,1.394200e+59,3.461955e+00
phis_m,10,5.759587,5.623413e-09,1.439985e+59,1.439985e+59,3.351882e+00
phis_m,10,5.759587,1.000000e-08,1.488878e+59,1.488878e+59,3.241808e+00
phis_m,10,5.759587,1.778279e-08,1.541209e+59,1.541209e+59,3.131735e+00
phis_m,10,5.759587,3.162278e-08,1.597353e+59,1.597353e+59,3.021661e+00
phis_m,10,5.759587,5.623413e-08,5.566910e-03,5.566910e-03,2.911587e+00
phis_m,10,5.759587,1.000000e-07,3.987791e-03,3.987791e-03,2.801514e+00
phis_m,10,5.759587,1.778279e-07,1.904529e-03,1.904529e-03,2.691440e+00
phis_m,10,5.759587,3.162278e-07,4.255372e-04,4.255372e-04,2.581366e+00
phis_m,10,5.759587,5.623413e-07,1.866071e-04,1.866071e-04,2.471293e+00
phis_m,10,5.759587,1.000000e-06,1.279099e-05,1.279099e-05,2.361219e+00
phis_m,10,5.759587,1.778279e-06,3.092544e-06,3.092544e-06,2.251146e+00
phis_m,10,5.759587,3.162278e-06,2.621532e-06,2.621532e-06,2.141072e+00
phis_m,10,5.759587,5.623413e-06,2.149490e-06,2.149490e-06,2.030998e+00
phis_m,10,5.759587,1.000000e-05,8.075428e-07,8.075428e-07,1.920924e+00
phis_m,10,5.759587,1.778279e-05,9.121534e-08,9.121534e-08,1.810850e+00
phis_m,10,5.759587,3.162278e-05,6.964672e-08,6.964672e-08,1.700775e+00
phis_m,10,5.759587,5.623413e-05,3.262010e-08,3.262010e-08,1.590700e+00
phis_m,10,5.759587,1.000000e-04,7.459775e-09,7.459775e-09,1.480624e+00
phis_m,10,5.759587,1.778279e-04,3.581371e-09,3.581371e-09,1.370546e+00
phis_m,10,5.759587,3.162278e-04,6.419788e-10,6.419790e-10,1.260466e+00
phis_m,10,5.759587,5.623413e-04,2.531301e-10,2.531299e-10,1.150382e+00
phis_m,10,5.759587,1.000000e-03,1.733604e-10,1.733602e-10,1.040295e+00
phis_m,10,5.759587,1.778279e-03,5.416754e-11,5.416754e-11,9.302073e-01
phis_m,10,5.759587,3.162278e-03,3.473376e-11,3.473409e-11,8.201299e-01
phis_m,10,5.759587,5.623413e-03,1.873696e-11,1.873678e-11,7.101023e-01
phis_m,10,5.759587,1.000000e-02,4.893688e-12,4.892609e-12,6.002399e-01
phis_m,10,5.759587,1.778279e-02,4.233447e-14,4.299366e-14,4.908568e-01
phis_m,10,5.759587,3.162278e-02,3.058822e-13,3.050366e-13,3.827565e-01
phis_m,10,5.759587,5.623413e-02,1.354534e-13,1.356765e-13,2.778459e-01
phis_m,10,5.759587,1.000000e-01,9.273729e-15,1.106969e-14,1.801980e-01
phis_m,10,5.759587,1.778279e-01,3.261191e-14,3.769652e-14,9.713678e-02
phis_m,10,5.759587,3.162278e-01,1.525150e-13,1.741190e-13,3.820511e-02
phis_m,10,5.759587,5.623413e-01,2.656328e-13,9.179643e-13,8.573322e-03
phis_m,10,5.759587,1.000000e+00,3.323558e-10,3.323558e-10,6.396029e-04
src_m,10,0.000000,1.000000e-12,4.161535e+60,3.326494e+60,4.769485e+08
src_m,10,0.000000,1.778279e-12,3.069740e+60,9.982461e+60,2.682079e+08
src_m,10,0.000000,3.162278e-12,5.298888e+60,1.764430e+59,1.508244e+08
src_m,10,0.000000,5.623413e-12,2.278810e+60,2.598834e+60,8.481477e+07
src_m,10,0.000000,1.000000e-11,1.799455e+60,1.877185e+60,4.769485e+07
src_m,10,0.000000,1.778279e-11,3.453531e+59,2.414551e+59,2.682079e+07
src_m,10,0.000000,3.162278e-11,2.858836e+52,2.864797e+59,1.508244e+07
src_m,10,0.000000,5.623413e-11,7.328979e+58,3.372246e+59,8.481477e+06
src_m,10,0.000000,1.000000e-10,2.703085e+58,1.755430e+59,4.769485e+06
src_m,10,0.000000,1.778279e-10,1.865445e+58,7.776967e+58,2.682078e+06
src_m,10,0.000000,3.162278e-10,1.718666e+58,2.866068e+58,1.508243e+06
src_m,10,0.000000,5.623413e-10,1.980355e+58,6.600854e+57,8.481476e+05
src_m,10,0.000000,1.000000e-09,5.476682e+57,1.155695e+58,4.769484e+05
src_m,10,0.000000,1.778279e-09,5.602068e+57,5.605315e+57,2.682077e+05
src_m,10,0.000000,3.162278e-09,1.036242e+57,2.578589e+57,1.508242e+05
src_m,10,0.000000,5.623413e-09,4.038552e+57,1.184113e+57,8.481466e+04
src_m,10,0.000000,1.000000e-08,5.387868e+56,4.476429e+56,4.769474e+04
src_m,10,0.000000,1.778279e-08,2.181281e+56,7.731806e+56,2.682068e+04
src_m,10,0.000000,3.162278e-08,2.970083e+56,4.828047e+56,1.508233e+04
src_m,10,0.000000,5.623413e-08,2.115101e+56,5.627575e+55,8.481379e+03
src_m,10,0.000000,1.000000e-07,9.698117e+55,1.561642e+56,4.769390e+03
src_m,10,0.000000,1.778279e-07,2.540626e+55,1.173875e+55,2.681987e+03
src_m,10,0.000000,3.162278e-07,3.273199e-04,4.003619e-04,1.508155e+03
src_m,10,0.000000,5.623413e-07,8.915649e-05,1.129987e-04,8.480627e+02
src_m,10,0.000000,1.000000e-06,3.243678e-05,8.348000e-06,4.768669e+02
src_m,10,0.000000,1.778279e-06,1.153834e-05,5.281819e-06,2.681296e+02
src_m,10,0.000000,3.162278e-06,2.367870e-05,2.502421e-05,1.507495e+02
src_m,10,0.000000,5.623413e-06,1.095096e-05,1.704479e-05,8.474330e+01
src_m,10,0.000000,1.000000e-05,6.005444e-06,1.517970e-06,4.762677e+01
src_m,10,0.000000,1.778279e-05,6.611789e-06,4.824443e-06,2.675610e+01
src_m,10,0.000000,3.162278e-05,9.285694e-07,5.997461e-07,1.502114e+01
src_m,10,0.000000,5.623413e-05,2.140487e-06,2.722218e-07,8.423572e+00
src_m,10,0.000000,1.000000e-04,2.114104e-07,5.582646e-07,4.714972e+00
src_m,10,0.000000,1.778279e-04,2.046646e-07,4.622924e-08,2.630958e+00
src_m,10,0.000000,3.162278e-04,6.409661e-07,2.477467e-07,1.460516e+00
src_m,10,0.000000,5.623413e-04,1.115610e-07,4.665563e-08,8.038130e-01
src_m,10,0.000000,1.000000e-03,3.871435e-08,2.417921e-08,4.360069e-01
src_m,10,0.000000,1.778279e-03,3.208726e-08,2.848968e-08,2.306595e-01
src_m,10,0.000000,3.162278e-03,2.988282e-08,1.233645e-08,1.166697e-01
src_m,10,0.000000,5.623413e-03,7.109607e-09,2.169070e-08,5.405422e-02
src_m,10,0.000000,1.000000e-02,1.522042e-08,2.208105e-08,2.032873e-02
src_m,10,0.000000,1.778279e-02,1.361971e-08,5.937626e-09,2.848717e-03
src_m,10,0.000000,3.162278e-02,7.885149e-09,4.092913e-09,5.498341e-03
src_m,10,0.000000,5.623413e-02,1.227102e-09,2.609400e-10,8.717488e-03
src_m,10,0.000000,1.000000e-01,1.143754e-10,6.200384e-11,9.074548e-03
src_m,10,0.000000,1.778279e-01,1.296324e-10,2.130911e-10,7.875635e-03
src_m,10,0.000000,3.162278e-01,8.110055e-11,5.075884e-11,5.922504e-03
src_m,10,0.000000,5.623413e-01,1.154831e-11,2.059488e-11,3.783400e-03
src_m,10,0.000000,1.000000e+00,1.512738e-11,1.512738e-11,1.922446e-03
src_m,10,0.523599,1.000000e-12,2.244218e+61,1.236675e+61,1.984622e+07
src_m,10,0.523599,1.778279e-12,6.352149e+60,1.952123e+61,1.116035e+07
src_m,10,0.523599,3.162278e-12,1.836364e+60,1.835312e+60,6.275927e+06
src_m,10,0.523599,5.623413e-12,1.462660e+60,4.583390e+59,3.529213e+06
src_m,10,0.523599,1.000000e-11,3.569715e+59,1.347658e+60,1.984622e+06
src_m,10,0.523599,1.778279e-11,3.590534e+59,5.722069e+59,1.116035e+06
src_m,10,0.523599,3.162278e-11,9.816706e+58,3.308226e+59,6.275926e+05
src_m,10,0.523599,5.623413e-11,1.976184e+59,1.769682e+59,3.529212e+05
src_m,10,0.523599,1.000000e-10,2.172613e+54,6.069290e+58,1.984621e+05
src_m,10,0.523599,1.778279e-10,8.825377e+58,5.591304e+58,1.116034e+05
src_m,10,0.523599,3.162278e-10,2.575242e+58,2.980339e+58,6.275915e+04
src_m,10,0.523599,5.623413e-10,3.186755e+58,9.640949e+57,3.529201e+04
src_m,10,0.523599,1.000000e-09,2.172624e+55,3.731202e+57,1.984611e+04
src_m,10,0.523599,1.778279e-09,9.322403e+57,2.556936e+57,1.116024e+04
src_m,10,0.523599,3.162278e-09,5.436494e+57,7.393056e+57,6.275820e+03
src_m,10,0.523599,5.623413e-09,3.084437e+57,9.466930e+56,3.529110e+03
src_m,10,0.523599,1.000000e-08,1.124908e+57,1.462957e+57,1.984522e+03
src_m,10,0.523599,1.778279e-08,8.842807e+55,1.032287e+57,1.115939e+03
src_m,10,0.523599,3.162278e-08,4.047769e+56,3.985218e+56,6.274995e+02
src_m,10,0.523599,5.623413e-08,1.185345e-04,1.829164e-03,3.528316e+02
src_m,10,0.523599,1.000000e-07,9.625329e-04,6.971974e-04,1.983759e+02
src_m,10,0.523599,1.778279e-07,1.366943e-03,3.004579e-04,1.115205e+02
src_m,10,0.523599,3.162278e-07,1.283368e-04,5.018147e-05,6.267969e+01
src_m,10,0.523599,5.623413e-07,1.808706e-04,1.323142e-05,3.521595e+01
src_m,10,0.523599,1.000000e-06,1.914582e-05,7.399508e-05,1.977343e+01
src_m,10,0.523599,1.778279e-06,6.343766e-05,1.105641e-04,1.109095e+01
src_m,10,0.523599,3.162278e-06,8.080699e-05,4.091824e-05,6.209919e+00
src_m,10,0.523599,5.623413e-06,1.318903e-06,9.065570e-06,3.466598e+00
src_m,10,0.523599,1.000000e-05,7.652994e-07,6.644860e-07,1.925400e+00
src_m,10,0.523599,1.778279e-05,5.223298e-07,1.204364e-06,1.060205e+00
src_m,10,0.523599,3.162278e-05,8.181717e-07,1.112947e-06,5.751550e-01
src_m,10,0.523599,5.623413e-05,2.924022e-06,3.594148e-07,3.038762e-01
src_m,10,0.523599,1.000000e-04,6.762842e-08,9.451988e-08,1.528097e-01
src_m,10,0.523599,1.778279e-04,1.058598e-06,6.856223e-08,6.934358e-02
src_m,10,0.523599,3.162278e-04,5.435780e-07,2.462537e-08,2.389200e-02
src_m,10,0.523599,5.623413e-04,4.053165e-05,7.775712e-06,1.824133e-04
src_m,10,0.523599,1.000000e-03,1.600524e-07,2.091662e-08,1.223553e-02
src_m,10,0.523599,1.778279e-03,2.665353e-09,4.563725e-09,1.752866e-02
src_m,10,0.523599,3.162278e-03,1.783679e-08,1.451634e-08,1.902080e-02
src_m,10,0.523599,5.623413e-03,2.868635e-09,1.536546e-09,1.837696e-02
src_m,10,0.523599,1.000000e-02,1.189932e-09,6.906299e-10,1.653637e-02
src_m,10,0.523599,1.778279e-02,4.079443e-11,5.874023e-11,1.403497e-02
src_m,10,0.523599,3.162278e-02,7.250546e-12,2.640634e-11,1.119360e-02
src_m,10,0.523599,5.623413e-02,9.366857e-11,8.345182e-11,8.237738e-03
src_m,10,0.523599,1.000000e-01,2.065351e-11,1.283695e-11,5.386883e-03
src_m,10,0.523599,1.778279e-01,1.688607e-11,1.127806e-11,2.918060e-03
src_m,10,0.523599,3.162278e-01,1.077891e-10,1.128764e-10,1.147268e-03
src_m,10,0.523599,5.623413e-01,5.976320e-11,2.214644e-10,2.487866e-04
src_m,10,0.523599,1.000000e+00,5.436194e-08,5.591644e-08,2.727813e-05
src_m,10,1.047198,1.000000e-12,1.049558e+61,2.266318e+61,3.945799e+06
src_m,10,1.047198,1.778279e-12,4.834999e+60,4.073749e+60,2.218886e+06
src_m,10,1.047198,3.162278e-12,4.454678e+60,5.282673e+60,1.247771e+06
src_m,10,1.047198,5.623413e-12,2.756557e+60,4.424496e+60,7.016733e+05
src_m,10,1.047198,1.000000e-11,2.836075e+60,1.092761e+54,3.945798e+05
src_m,10,1.047198,1.778279e-11,4.355001e+59,6.662276e+59,2.218885e+05
src_m,10,1.047198,3.162278e-11,2.006245e+59,6.289488e+58,1.247770e+05
src_m,10,1.047198,5.623413e-11,5.545272e+59,7.103904e+59,7.016721e+04
src_m,10,1.047198,1.000000e-10,2.421161e+59,1.703135e+59,3.945787e+04
src_m,10,1.047198,1.778279e-10,1.568861e+59,1.961134e+59,2.218874e+04
src_m,10,1.047198,3.162278e-10,3.617553e+58,5.630082e+57,1.247760e+04
src_m,10,1.047198,5.623413e-10,1.658773e+58,1.671069e+58,7.016620e+03
src_m,10,1.047198,1.000000e-09,3.078875e+58,1.304467e+58,3.945689e+03
src_m,10,1.047198,1.778279e-09,2.382016e+58,9.132887e+56,2.218779e+03
src_m,10,1.047198,3.162278e-09,5.655203e+57,2.399672e+57,1.247668e+03
src_m,10,1.047198,5.623413e-09,1.825536e+57,1.879328e+57,7.015732e+02
src_m,10,1.047198,1.000000e-08,1.825181e+57,2.320761e+57,3.944832e+02
src_m,10,1.047198,1.778279e-08,1.501171e+57,2.137920e+57,2.217952e+02
src_m,10,1.047198,3.162278e-08,5.482404e-03,1.231864e-02,1.246871e+02
src_m,10,1.047198,5.623413e-08,1.620120e-03,4.749166e-04,7.008072e+01
src_m,10,1.047198,1.000000e-07,3.609348e-03,2.685323e-03,3.937477e+01
src_m,10,1.047198,1.778279e-07,6.195647e-04,3.209921e-04,2.210903e+01
src_m,10,1.047198,3.162278e-07,5.118127e-04,8.917856e-04,1.240128e+01
src_m,10,1.047198,5.623413e-07,1.079216e-04,9.181258e-05,6.943689e+00
src_m,10,1.047198,1.000000e-06,4.648581e-05,3.848763e-04,3.876147e+00
src_m,10,1.047198,1.778279e-06,1.700023e-04,3.316690e-05,2.152626e+00
src_m,10,1.047198,3.162278e-06,1.020976e-04,5.126001e-05,1.184904e+00
src_m,10,1.047198,5.623413e-06,5.024746e-06,1.006651e-05,6.421984e-01
src_m,10,1.047198,1.000000e-05,8.681385e-06,1.247801e-05,3.384975e-01
src_m,10,1.047198,1.778279e-05,1.953023e-06,1.387166e-06,1.691987e-01
src_m,10,1.047198,3.162278e-05,4.924409e-06,4.002895e-06,7.547969e-02
src_m,10,1.047198,5.623413e-05,3.849622e-06,9.098413e-06,2.426242e-02
src_m,10,1.047198,1.000000e-04,1.272119e-06,1.583752e-05,3.054388e-03
src_m,10,1.047198,1.778279e-04,4.600506e-09,2.628790e-08,1.693098e-02
src_m,10,1.047198,3.162278e-04,1.307327e-07,1.172653e-07,2.324958e-02
src_m,10,1.047198,5.623413e-04,4.612898e-09,3.109430e-08,2.531804e-02
src_m,10,1.047198,1.000000e-03,1.500133e-08,5.684185e-09,2.499664e-02
src_m,10,1.047198,1.778279e-03,5.525713e-09,2.946148e-09,2.333183e-02
src_m,10,1.047198,3.162278e-03,2.501691e-09,2.308887e-09,2.091307e-02
src_m,10,1.047198,5.623413e-03,1.045614e-09,9.985761e-10,1.807456e-02
src_m,10,1.047198,1.000000e-02,7.420403e-12,3.817206e-10,1.501142e-02
src_m,10,1.047198,1.778279e-02,2.535680e-11,5.796907e-12,1.185133e-02
src_m,10,1.047198,3.162278e-02,1.045205e-10,7.806393e-11,8.707969e-03
src_m,10,1.047198,5.623413e-02,2.886094e-11,4.552570e-11,5.732645e-03
src_m,10,1.047198,1.000000e-01,5.293967e-12,7.782493e-12,3.159159e-03
src_m,10,1.047198,1.778279e-01,2.098181e-11,6.186809e-11,1.284641e-03
src_m,10,1.047198,3.162278e-01,2.053121e-10,4.709633e-10,2.974626e-04
src_m,10,1.047198,5.623413e-01,2.858105e-08,2.099981e-08,3.511212e-05
src_m,10,1.047198,1.000000e+00,1.769151e-06,2.281420e-06,2.042828e-05
src_m,10,1.570796,1.000000e-12,6.874912e+68,1.715980e+68,1.502371e-01
src_m,10,1.570796,1.778279e-12,1.295189e+68,5.265237e+67,1.468447e-01
src_m,10,1.570796,3.162278e-12,3.005749e+60,2.036328e+67,1.434522e-01
src_m,10,1.570796,5.623413e-12,1.822585e+67,5.403943e+66,1.400597e-01
src_m,10,1.570796,1.000000e-11,3.937083e+66,2.667408e+65,1.366672e-01
src_m,10,1.570796,1.778279e-11,9.041655e+65,7.623711e+65,1.332747e-01
src_m,10,1.570796,3.162278e-11,2.403479e+65,4.430329e+65,1.298822e-01
src_m,10,1.570796,5.623413e-11,1.717584e+65,3.196642e+65,1.264897e-01
src_m,10,1.570796,1.000000e-10,6.274181e+64,2.603778e+64,1.230972e-01
src_m,10,1.570796,1.778279e-10,2.409275e+64,1.813072e+64,1.197047e-01
src_m,10,1.570796,3.162278e-10,3.826063e+62,2.792601e+63,1.163122e-01
src_m,10,1.570796,5.623413e-10,8.434410e+62,1.534557e+63,1.129197e-01
src_m,10,1.570796,1.000000e-09,1.683420e+62,2.223471e+62,1.095272e-01
src_m,10,1.570796,1.778279e-09,3.643855e+62,4.709356e+62,1.061347e-01
src_m,10,1.570796,3.162278e-09,6.975291e+61,4.896665e+61,1.027422e-01
src_m,10,1.570796,5.623413e-09,3.982201e+61,2.064631e+61,9.934968e-02
src_m,10,1.570796,1.000000e-08,5.385582e+58,3.596244e+60,9.595717e-02
src_m,10,1.570796,1.778279e-08,1.321175e+60,3.286227e+60,9.256467e-02
src_m,10,1.570796,3.162278e-08,1.339126e+01,1.041194e+01,8.917216e-02
src_m,10,1.570796,5.623413e-08,1.254706e+00,1.712169e+00,8.577966e-02
src_m,10,1.570796,1.000000e-07,1.427063e+00,1.649454e-02,8.238716e-02
src_m,10,1.570796,1.778279e-07,3.355777e-01,4.190990e-03,7.899465e-02
src_m,10,1.570796,3.162278e-07,8.003215e-03,5.632730e-02,7.560215e-02
src_m,10,1.570796,5.623413e-07,1.416512e-02,3.427291e-02,7.220964e-02
src_m,10,1.570796,1.000000e-06,1.059389e-03,1.262220e-02,6.881714e-02
src_m,10,1.570796,1.778279e-06,7.107135e-03,1.368749e-03,6.542463e-02
src_m,10,1.570796,3.162278e-06,5.909052e-04,7.777730e-04,6.203213e-02
src_m,10,1.570796,5.623413e-06,4.053424e-04,3.425022e-04,5.863963e-02
src_m,10,1.570796,1.000000e-05,3.401927e-05,8.967468e-05,5.524712e-02
src_m,10,1.570796,1.778279e-05,3.025370e-05,1.984947e-05,5.185462e-02
src_m,10,1.570796,3.162278e-05,1.635719e-05,8.171988e-06,4.846211e-02
src_m,10,1.570796,5.623413e-05,2.739000e-06,4.514176e-06,4.506961e-02
src_m,10,1.570796,1.000000e-04,2.195919e-07,3.181255e-08,4.167712e-02
src_m,10,1.570796,1.778279e-04,3.506138e-07,5.350359e-08,3.828463e-02
src_m,10,1.570796,3.162278e-04,1.632438e-08,1.013287e-08,3.489219e-02
src_m,10,1.570796,5.623413e-04,1.329964e-08,3.567695e-08,3.149986e-02
src_m,10,1.570796,1.000000e-03,7.026269e-09,1.229749e-08,2.810786e-02
src_m,10,1.570796,1.778279e-03,8.212844e-09,3.516324e-09,2.471678e-02
src_m,10,1.570796,3.162278e-03,1.096852e-09,1.276293e-09,2.132825e-02
src_m,10,1.570796,5.623413e-03,8.433909e-10,9.639312e-10,1.794668e-02
src_m,10,1.570796,1.000000e-02,1.609736e-10,1.619716e-10,1.458351e-02
src_m,10,1.570796,1.778279e-02,2.987932e-11,9.319270e-11,1.126733e-02
src_m,10,1.570796,3.162278e-02,3.934563e-11,5.523509e-11,8.064738e-03
src_m,10,1.570796,5.623413e-02,2.510034e-11,3.001967e-11,5.114652e-03
src_m,10,1.570796,1.000000e-01,6.764078e-12,5.166604e-12,2.656033e-03
src_m,10,1.570796,1.778279e-01,6.393374e-11,2.676608e-12,9.730804e-04
src_m,10,1.570796,3.162278e-01,4.291539e-10,7.952372e-10,1.849325e-04
src_m,10,1.570796,5.623413e-01,4.667325e-08,1.698347e-08,2.846445e-05
src_m,10,1.570796,1.000000e+00,3.754105e-06,3.739264e-06,1.971442e-05
src_m,10,2.094395,1.000000e-12,4.935177e+60,1.050808e+61,3.945800e+06
src_m,10,2.094395,1.778279e-12,4.834998e+60,8.147497e+60,2.218886e+06
src_m,10,2.094395,3.162278e-12,3.491089e+59,6.329423e+60,1.247771e+06
src_m,10,2.094395,5.623413e-12,1.347717e+60,1.025737e+60,7.016735e+05
src_m,10,2.094395,1.000000e-11,2.836071e+60,1.092760e+54,3.945801e+05
src_m,10,2.094395,1.778279e-11,9.392525e+59,6.825793e+58,2.218887e+05
src_m,10,2.094395,3.162278e-11,3.455608e+54,2.006217e+59,1.247773e+05
src_m,10,2.094395,5.623413e-11,5.834966e+59,6.145032e+54,7.016747e+04
src_m,10,2.094395,1.000000e-10,1.569646e+59,9.850806e+58,3.945812e+04
src_m,10,2.094395,1.778279e-10,2.691010e+58,1.461375e+58,2.218898e+04
src_m,10,2.094395,3.162278e-10,5.417589e+58,2.376912e+58,1.247783e+04
src_m,10,2.094395,5.623413e-10,5.157508e+57,1.410066e+58,7.016848e+03
src_m,10,2.094395,1.000000e-09,2.049485e+58,3.605222e+58,3.945910e+03
src_m,10,2.094395,1.778279e-09,1.432635e+58,2.342921e+58,2.218993e+03
src_m,10,2.094395,3.162278e-09,1.318460e+58,2.399273e+57,1.247875e+03
src_m,10,2.094395,5.623413e-09,1.354992e+57,3.613188e+57,7.017736e+02
src_m,10,2.094395,1.000000e-08,7.349498e+57,7.218166e+56,3.946767e+02
src_m,10,2.094395,1.778279e-08,5.274005e+56,9.634134e+56,2.219820e+02
src_m,10,2.094395,3.162278e-08,2.077610e-03,4.704834e-03,1.248671e+02
src_m,10,2.094395,5.623413e-08,1.789500e-03,3.248704e-03,7.025395e+01
src_m,10,2.094395,1.000000e-07,1.504845e-03,1.272977e-03,3.954122e+01
src_m,10,2.094395,1.778279e-07,2.045254e-04,6.041639e-05,2.226869e+01
src_m,10,2.094395,3.162278e-07,5.952543e-04,5.424336e-04,1.255415e+01
src_m,10,2.094395,5.623413e-07,1.206380e-04,2.939270e-04,7.089779e+00
src_m,10,2.094395,1.000000e-06,3.084562e-05,6.461037e-05,4.015452e+00
src_m,10,2.094395,1.778279e-06,1.065804e-04,2.371734e-05,2.285146e+00
src_m,10,2.094395,3.162278e-06,5.753120e-05,1.886787e-05,1.310639e+00
src_m,10,2.094395,5.623413e-06,1.956651e-06,9.518979e-05,7.611484e-01
src_m,10,2.094395,1.000000e-05,1.643796e-06,2.367914e-05,4.506624e-01
src_m,10,2.094395,1.778279e-05,5.127865e-06,7.959433e-06,2.745786e-01
